api_featured_image,brand,category,currency,description,id,name,price,price_sign,product_api_url,product_link,product_type,website_link,product_colors/colour_name,product_colors/hex_value,no_talc,sugar_free,peanut_free_product,cruelty_free,silicone_free,gluten_free,chemical_free,dairy_free,water_free,hypoallergenic,vegan,ecocert,purpicks,non_gmo,certclean,ewg_verified,oil_free,alcohol_free,canadian,organic,usda_organic,fair_trade,natural
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/279/original/open-uri20171223-4-h37y2c?1514063292,maybelline,,,"Dare to wear 24HR shadow!Maybelline's Color Tattoo Cream Gel Shadow uses ink technology for their most intense, long-lasting colour saturation. The cream formula glides on without creasing and keeps colour vibrant.Ophthalmologist-tested. Safe for sensitive eyes and contact lens wearers.
                    
                    
                    
                        
                        For best results: With 
fingertips, sweep all over eye from inner corner and work outwards. For
 added drama, darken as desired.               ",279,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,,http://makeup-api.herokuapp.com/api/v1/products/279.json,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,eyeshadow,https://well.ca,Bad to the Bronze ;Tenacious Teal ;Too Cool ;Tough as Taupe ,#ab897d;#1d8493;#d3cfcc;#81726d,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/278/original/data?1514063324,pacifica,powder,,"You will absolutely LOVE these Radiant Shimmer Coconut Multiples! Coconut infused multi-use creamy colors for cheeks, eyes, lips and even your body are housed in a magically decorated palette. Create shimmering highlights, glowing illumination and beautiful contours. Natural mineral makeup formula blends effortlessly and can be used sheer, layered or built-up for more drama. Go ahead and play all you want, these mineral makeup colors are full of skin-loving naturals.Includes 3 Shimmering Shades:Bronzed: Perfectly glowing sun-kissed color with golden shimmer shadowIsland Rose: shimmering, radiant dewy pink shadowMoonlit: Iridescent pale shades of moon-kissed shimmerFeatures:No animal testingGluten-free100% vegan and cruelty-freeFormulated without: Phthalates, parabens, carmine, beeswax, lanolin, mineral oils, propylene glycol, petroleum and FD& C colors (along with other nasties you do not want on your skin). Ingredients: Ethylhexyl Palmitate, Silica, Mica,  Caprylic/Capric Triglyceride,Helianthus Annuus (Sunflower) Seed Oil, Ozokerite, Copernicia Cerifera(Carnauba) Wax, Euphorbia Cerifera (Candelilla) Wax, Cetyl Palmitate, Carthamus Tinctorius (Safflower) Seedoil, Parfum (All Natural), Tocopheryl Acetate (Vitamin E), Macrocystis Pyrifera (Brown Kelp) Extract,Cocos Nucifera (Coconut) Fruit Extract, Tin Oxide. Titanium Dioxide Ci 77891, Iron Oxides Ci 77941",278,Pacifica Radiant Shimmer Highlighting Creams For Eyes Lips Face,28.0,,http://makeup-api.herokuapp.com/api/v1/products/278.json,https://well.ca/products/pacifica-radiant-shimmer_77804.html?cat=1977,blush,https://well.ca,color 1;color 2;color 3,#7E554A;#BC8A88;#D1B6A9,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/277/original/open-uri20171223-4-a17eci?1514063291,physicians formula,,,"Physicians Formula Matte Collection Quad Eye Shadow has a silky smooth formula, is easy to blend and is safe for 
sensitive eyes and contact lens wearers.Directions for Use: These
 natural looking shades can be used independently or combined for a 
total eye focus. Use lighter shades on eyelid and brow bone, medium 
shades on eyelid and
 darker shade in the crease as a contour for a more dramatic effect.    
              Ingredients: TALC,ZINC STEARATE, DIMETHICONE, CAPRYLIC/CAPRIC TRIGLYCERIDE,KAOLIN, 
SILICA, TRISODIUM EDTA, IMIDAZOLIDINYL UREA, 
METHYHLPARABEN,PROPYLPARABEN.MAY CONTAIN: MICA,TITANIUM DIOXIDE,IRON 
OXIDES,CARMINE,MANGANESE VIOLET,BISMUTH OXYCHLORIDE, FERRIC 
FERROCYANIDE, CHROMIUM OXIDE GREENS, ULTRAMARINES, BLUE 1 LAKE, YELLOW 5
 LAKE, SILK POWDER.Hypoallergenic. Fragrance-free. Safe for sensitive eyes and contact lens wearers. Dermatologist Approved. Easy to blend.",277,Physicians Formula Matte Collection Quad Eye Shadow,10.49,,http://makeup-api.herokuapp.com/api/v1/products/277.json,https://well.ca/products/physicians-formula-matte-collection_58064.html,eyeshadow,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/276/original/data?1514063291,cargo cosmetics,,,"Cargo Eye Shadow singles are packaged in their signature tin.  This 
soft and velvety formula has a smooth feel and delivers a long-lasting, 
even application. Rich pigments adhere to skin to give long wearing, 
saturated color. Colors adhere to the skin and blend effortlessly  and 
are buildable for added intensity.  May also be used wet or dry as an 
eye liner.
 Eyes are enhanced  in a wide variety of colors that offer the ultimate in makeup expression. Paraben free.
 
Features:
Silica  helps with the blendability of the product and gives a velvety smooth texture.  Allows for shadow to be used wet.Jet Milled Talc provides smooth feel and application.Vitamin E  is an antioxidant  helps to keep the skin supple and smooth.Aloe Barbadensis Leaf Extract  hydrates and nourishes the skin.Paraben-freeShade Range: Ingredients: Talc, Octyldodecyl Stearoyl Stearate, Octyldodecyl Stearate, Zinc 
Stearate, Silica, Boron Nitride, Tocopheryl Acetate, Phenoxyethanol, 
Caprylyl Glycol, Alumina, Carthamus Tinctoris (Safflower) Seed Oil, Aloe
 Barbadensis Leaf Extract, Sorbic Acid. May Contain (+/-): Mica 
(CI 77019), Iron Oxides (CI 77491, CI 77492, CI 77499), FD&C Yellow 
#5 Lake (CI 19140:1), FD&C Blue #1 Lake (CI 42090), FD&C Red #40
 Lake (CI 16035:1), Titanium Dioxide (CI 77891), Bismuth Oxychloride (CI
 77163), Chromium Oxide Green (CI 77288), Chromium Hydroxide Green (CI 
77289), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742), 
Ultramarines (CI 77007), Bronze Powder (CI 77400), Tin Oxide (CI 77861).",276,Cargo Cosmetics Eye Shadow Single,19.0,,http://makeup-api.herokuapp.com/api/v1/products/276.json,https://well.ca/products/cargo-cosmetics-eye-shadow-single_87586.html,eyeshadow,https://well.ca,Moreton Bay (Deep Matte Plum) ;Aegean (Turquoise Shimmer) ;Oz (Warm Golden Yellow Shimmer) ;St. Tropez (Natural Beige Shimmer) ,#542D7E;#159191;#E3AF50;#BC977C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/275/original/data?1514063291,pure anada,,,"Pure Anada is pleased to bring you a lovely selection of convenient pressed mineral colors!   You’ll love the silky texture and longevity of these very wearable shades.Mineral pigments and organic Jojoba are pressed together to create a natural makeup product. You can have confidence that you are making a beautiful, healthy choice!Pure Anada pressed colors are designed to be inserted into customizable magnetic compacts like the Pure Ananda Reusable Magnetic Compact. Design your own palette! What look do you go for: the natural bronzed babe, tropical brights, or classic beauty? Try all three with this get the look with natural makeup piece found on our blog, The Well! Shadow Finishes: Demi-Matte shadows are a combination of opaque matte minerals and luminous satin mica.  This provides both true color and a light-reflecting finish.Matte shadows are soft, silky shadows that do not exude any sheen whatsoever.Shades: Ingredients: Mica (CI 77019), Iron Oxides (CI 77492, CI 77499) Calcium Carbonate, Caprylic Triglyceride *Simmondsia Chinensis (Jojoba seed oil) Ultramarines (CI 77007), Titanium Dioxide (CI 77891) * Certified Organic IngredientVegan, Gluten Free, Non-GMO, Dairy Free, Peanut Free, Natural",275,Pure Anada Pressed Mineral Eye Color Pan,8.0,,http://makeup-api.herokuapp.com/api/v1/products/275.json,https://well.ca/products/pure-anada-pressed-mineral-eye-color_83502.html,eyeshadow,https://well.ca,Blackberry (Demi-Matte) ;Breeze (Demi-Matte) ;Luna (Demi-Matte) ;Meadow (Demi-Matte) ;Mirage (Demi-Matte) ;Nectar (Demi-Matte) ;Onyx (Demi-Matte Black) ;Pewter (Demi-Matte) ;Reef (Demi-Matte Turquoise) ;Sahara (Demi-Matte) ;Sterling (Demi-Matte) ;Whisper (Demi-Matte) ;Burlap (Matte)  ;Cameo (Demi-Matte Light Pink White) ;Crocus (Demi-Matte Lilac Purple ;Dove	(Matte Medium Grey) ;Ecru	(Matte Cream) ;Espresso (Demi-Matte) ;Freesia (Demi-Matte Medium Pink) ;Grape (Demi-Matte) ,#533C5D;#8CA7B5;#FBCFB2;#8A9C86;#CEB2A0;#EFB49E;#2f2a27;#9D837E;#6f9087;#C89987;#BAB4B6;#F9DDCB;#CC9B7B;#ecc2c6;#9786b0;#ac9689;#fcdda6;#A06C69;#e38597;#A6777A,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/274/original/data?1514063328,pacifica,,,"All you need to look naturally gorgeous!  The Solar Complete Mineral Palette is a full set of eye shadows, blush, bronzer and coconut highlighters all in one beautiful, recyclable palette.  Each natural mineral shadow is highly pigmented and so smooth it applies like a cream.  Plus the new blush and bronzer are infused with coconut, apply easily and can be layered to build color.  The coconut highlighters are in two new shades as well as the popular Island Rose and can be used on cheekbones, eye brow bones, and even the lips to provide the perfect amount of natural brightness.  With a variety of colors, many looks are achievable so you can be natural by day or smokin' hot by night.Colours Included:Eye shades: Neptune, Glow, Treasure, Coral, Mermaid Aqua, SandalwoodCheek shades: Flushed, BronzedHighlighter shades: Gold Dust, Island Rose, Pink Opal",274,Pacifica Natural Minerals Solar Complete Color Mineral Palette,60.0,,http://makeup-api.herokuapp.com/api/v1/products/274.json,https://well.ca/products/pacifica-natural-minerals-solar_86675.html?cat=328,bronzer,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/273/original/open-uri20171223-4-ql025m?1514062293,maybelline,,,"Dare to wear 24HR shadow!Maybelline's Color Tattoo Cream Gel 
Shadow uses ink technology for their most intense, long-lasting shimmery metallic shades﻿. The cream formula glides on without creasing and keeps 
colour vibrant.Ophthalmologist-tested. Safe for sensitive eyes and contact lens wearers.
                    
                    
                    
                        
                        Shade Range: For best results: With 
fingertips, sweep all over eye from inner corner and work outwards. For
 added drama, darken as desired.      ",273,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,,http://makeup-api.herokuapp.com/api/v1/products/273.json,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,eyeshadow,https://well.ca,Inked in Pink (55) ;Silver Strike (60) ;Barely Branded (70) ,#fdd3d2;#c5c7c8;#f2caad,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/271/original/open-uri20171223-4-1l6bio5?1514062276,covergirl,pencil,,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",271,CoverGirl Trunaked Waterproof Eyeliner Duo in Mocha/Ebony,11.99,,http://makeup-api.herokuapp.com/api/v1/products/271.json,https://well.ca/products/covergirl-trunaked-waterproof_112747.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/270/original/data?1514063288,anna sui,pencil,,"This Anna Sui Eye Brightener is an eye makeup primer that evens, tones and provides a brightened 3D effect, designed specifically for delicate eye areas.  Features:Combined with polarized pearls in red, blue, and silver for a naturally brightened 3D effectSmooths skin tones, allowing eye makeup to spread smoothly onto the skinGentle enough to protect delicate eye areasDirections: Apply before or after makeup.  Can be used to highlight when applied around eye area before makeup or used as a light concealer under eyes and brow bone after makeup.",270,Anna Sui Eye Brightener,28.0,,http://makeup-api.herokuapp.com/api/v1/products/270.json,https://well.ca/products/anna-sui-eye-brightener_115440.html?cat=324,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/268/original/data?1514063290,anna sui,pencil,,This Anna Sui Sharpener for eyeliner pencils features two sharpener sizes and a mess free cover to catch the eyeliner shavings. ,268,Anna Sui Sharpener,10.0,,http://makeup-api.herokuapp.com/api/v1/products/268.json,https://well.ca/products/anna-sui-sharpener_115554.html?cat=324,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/267/original/open-uri20171223-4-dspzug?1514063289,covergirl,pencil,,"Bring sexy smolder to eyes & brows.  Soft powder adheres to brows and defines eyes.Features:2-in-1 brow & liner powderVelvety powder fills in browsUse also to softly line & define eyesDirections: Twist open and pull applicator up and tap lightly on tube side to remove excess powder. Lightly brush over eyebrows until desired effect is reached. Also use to softly line & define eyesIngredients: Boron Nitride, Dimethicone, Silica, Polyethylene, Pentylene Glycol, Pumice, Kaolin, Dimethiconol, Phenoxyethanol, Ethylhexylglycerin, Dehydroacetic Acid, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, May Contain/Peut Contenir: Titanium Dioxide, Iron Oxides, Mica",267,CoverGirl Bombshell Powder Brow & Liner in Dark Brown,9.49,,http://makeup-api.herokuapp.com/api/v1/products/267.json,https://well.ca/products/covergirl-bombshell-powder-brow_113683.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/266/original/data?1514063289,anna sui,pencil,,"This Anna Sui Pencil Eyeliner is a soft, waterproof eyeliner that glides on effortlessly for a long lasting finish. Used to create intense colour definition.Features:Waterproof formula reduces smudging allowing colours to stay fresh Minimal amount of waxes and oils allow for a smooth application5 essential on-trend colours produced by a combination of pearl and colourants",266,Anna Sui Pencil Eyeliner WP,26.0,,http://makeup-api.herokuapp.com/api/v1/products/266.json,https://well.ca/products/anna-sui-pencil-eyeliner-wp_115449.html,eyeliner,https://well.ca,Gold (900) ;Black (001) ;Whire (002) ;Blue (100) ;Brown (500) ,#AB9A63;#5D5855;#F9F2EA;#5C6085;#896652,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/265/original/open-uri20171223-4-1unbuvg?1514063289,covergirl,pencil,,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",265,CoverGirl Trunaked Waterproof Eyeliner Duo in Cashmere/Espresso,11.99,,http://makeup-api.herokuapp.com/api/v1/products/265.json,https://well.ca/products/covergirl-trunaked-waterproof_112746.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/264/original/open-uri20171223-4-1yo9tf8?1514063289,revlon,pencil,,NEW Revlon PhotoReady Kajal Matte Eye Pencil is a highly pigmented colour with matte finish that glides on effortlessly.Features:Use the built in smudger to take it from precise to smokySoft kajal can be used to line the inner rimAll day wearOphthalmologist tested ,264,Revlon PhotoReady Kajal Matte Eye Pencil,11.49,,http://makeup-api.herokuapp.com/api/v1/products/264.json,https://well.ca/products/revlon-photoready-kajal-matte-eye_112535.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/262/original/open-uri20171223-4-vppdxb?1514063288,physicians formula,pencil,,"
Ultra-shimmery & versatile glitter eyeliner pencils create precise definition or smudged out glamour instantly!Features:Highly-pigmented, creamy color Packed with illuminating shimmer for eyes that sparkleThree Shades: Natural (Bronze), Playful (Gold), Dramatic (Black)Directions: Apply eyeliner at the base of upper and lower lashes.Layer shades together for endless looks. For more defined eyes, apply along lower lash line as well.Ingredients: Ingredients: Hydrogenated Polyisobutene, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Polyethylene Terephthalate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Synthetic Wax, Ethylhexyl Palmitate, Beeswax/Cire d'abeille, Copernicia Cerifera (Carnauba) Wax/Cire de Carnauba, Synthetic Fluorphlogopite, Silica, Ozokerite, Ascorbyl Palmitate, Citric Acid, Lecithin, Polymethyl Methacrylate, Polyurethane-11, Tin Oxide, Tocopherol",262,Physicians Formula Shimmer Strips Extreme Shimmer Pencil + Smudger Trio,15.99,,http://makeup-api.herokuapp.com/api/v1/products/262.json,https://well.ca/products/physicians-formula-shimmer-strips_112259.html,eyeliner,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/261/original/open-uri20171223-4-1d9t58p?1514063283,covergirl,pencil,,"This value pack contains a mascara that gives exceptional lash fullness that is soft - even to the touch and a self-sharpening eye liner for a perfect point every time.Features:Full Lash Bloom Mascara - very blackPerfect Point Plus Eye Liner - black onyx Soft, full lashes that are never stiff or brittleEye liner has soft smudger tip for expert blendingSuitable for contact lens wearersDirections: Apply liner along bottom and top lash lines, smudge using soft tip tool. Finish by brushing upper and lower lashes generously with up to 2 coats of mascara.",261,CoverGirl Full Lash Bloom Mascara + Perfect Point Plus Eye Liner,14.99,,http://makeup-api.herokuapp.com/api/v1/products/261.json,https://well.ca/products/covergirl-full-lash-bloom-mascara_108466.html?cat=324,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/260/original/data?1514063284,l'oreal,pencil,,"Master the smoky eye in one step - really! Every makeup artist knows: 
the perfect smoky eye is about the perfect pairing of eyeliner and 
shadow. Now, L’Oréal Paris introduces the first smoky eye powder liner, 
blending the best of eyeliner and shadow into a single product. Its 
Infallible powder formula lasts up to 14 hours while the suede-like 
applicator is soft enough to expertly blend, with a pointed tip for 
optimal control.",260,L'Oreal Infallible Smokissime Powder Eyeliner Pen,12.99,,http://makeup-api.herokuapp.com/api/v1/products/260.json,https://well.ca/products/loreal-infallible-smokissime-powder_102005.html,eyeliner,https://well.ca,Purple Smoke ;Taupe Smoke ,#623272;#a57756,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/259/original/data?1514063284,physicians formula,pencil,,"This Physicians Formula Shimmer Strips Extreme Shimmer Eyeliner Trio gives you highly pigmented color and bold shimmer for a glamorous customized look. Features: Long wearing, water resistant and smudge resistant formula for 24hr wearHypoallergenicParaben & gluten freeDermatologist approvedSafe for sensitive eyes and contact lens wearerDirections: Apply eyeliner at the base of upper shade, layer shades for endless looks.Ingredients: Dimethicone, Calcium Aluminum Borosilicate, Polyethylene, Trimethylsiloxysilicate, Synthetic Wax, Squalane, Polybutene, Silica, Disteardimonium Hectorite, Propylene Carbonate, Tin Oxide, Lecithin, Tocopherol, Ascorbyl Palmitate, Citric Acid. May Contain/Peut Contenir: Bismuth Oxychloride, Black 2, Blue 1 Lake, Chromium Hydroxide Green, Chromium Oxide Greens, Carmine, Ferric Ammonium Ferrocyanide, Ferric Ferrocyanide, Iron Oxides, Manganese Violet, Mica, Titanium Dioxide, Ultramarines, Yellow 5 Lake.",259,Physicians Formula Shimmer Strips Extreme Shimmer Eyeliner Trio in Nude ,14.79,,http://makeup-api.herokuapp.com/api/v1/products/259.json,https://well.ca/products/physicians-formula-shimmer-strips_102727.html,eyeliner,https://well.ca,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/258/original/data?1514063287,milani,pencil,,"Milani Supreme Kohl Kajal Eyeliner is perfect for tightlining, waterlining or adding definition to the upper lid - there’s nothing this one-stroke wonder can’t do.  With this sleek gold multi-tasker, you can achieve three distinct looks: 1.To keep it natural, line the upper lid and inner rim.  2. For added drama, thicken the line and extend the tip.  3. Feeling bold? Ring the entire eye. Available in a single stellar shade (Blackest Black), the waterproof formula is laced with hydrating, nourishing ingredients. Features:Smooth-glide application creates three looks from precise to boldSuper long-wear & smudge-proofRetractable tip, no sharpening requiredIdeal for use in waterlineWaterproofApplication: One Product Three Looks: Supremely Natural Supremely Dramatic Supremely Bold (will provide eye images for this section) Apply to upper lashline and inner rim for a natural, precise look. For added intensity, slightly thicken the line and extend the tip. For supreme drama, connect through the lower lashline.Ingredients: Cyclopentasiloxane, Hydrogenated Olive Oil Stearyl Esters, Polyethylene, Polybutene, Silica Silylate, Euphorbia Cerifera (Candelilla) Wax, Octyldodecanol, Cera Microcristallina (Microcrystalline Wax) , Theobroma Grandiflorum (Cocoa) Seed Butter, Sodium Ascorbyl Phosphate, Pentaerythrityl Tetra-di-t-Butyl Hydroxyhydrocinnamate, Tocopherol, Sodium Hyaluronate, Zinc Gluconate, Magnesium Aspartate, Water (Aqua), Copper Gluconate, Mica, Iron Oxide (CI 77499), Black 2 (CI 77266), Ferric Ferrocyanide (CI 77510). ",258,Milani Supreme Kohl Kajal Eyeliner,8.99,,http://makeup-api.herokuapp.com/api/v1/products/258.json,https://well.ca/products/milani-supreme-kohl-kajal-eyeliner_108625.html,eyeliner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/257/original/open-uri20171223-4-1i0r7ni?1514063286,annabelle,pencil,,"This Annabelle Retractable Eyeliner with integrated sharpener comes in rich, intense colours and 
a creamy texture that glides easily. Waterproof and long-lasting formula. 
                                                                        
                                                               
Ophthalmologist Tested. Waterproof. 12h wear.                           
                                                                      A 
must have for a decadent dose of resistant colour!Shade Range: ",257,Annabelle Retractable Eyeliner,9.99,,http://makeup-api.herokuapp.com/api/v1/products/257.json,https://well.ca/products/annabelle-retractable-eyeliner_97807.html,eyeliner,https://well.ca,Peacock ;Bronze Age ,#66603c;#572e12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/256/original/data?1514063299,marcelle,,,"
        Marcelle Lux Cream Eye Shadow + Liner gives you waterproof color that lasts all day!

A jumbo pencil in a creamy, non-sticky luxurious formula. The 
ultra-silky texture glides on evenly for a quick and easy application 
and color that lasts up to 9 + hours.  Waterproof, the color will not 
smudge, transfer or crease once it sets.Use each pencil alone as a 
shadow or as a liner, or mix and match shades to create your own looks. 
The sponge-end makes smoky-eye looks easy to achieve. Simply use the 
smudge tip to extend the color onto your lid for the perfect smoky eye.

Hypo-allergenic and perfume free.Shade Range:     ",256,Marcelle Lux Cream Eye Shadow + Liner,13.99,,http://makeup-api.herokuapp.com/api/v1/products/256.json,https://well.ca/products/marcelle-lux-cream-eye-shadow_100215.html,eyeshadow,https://well.ca,Ballerina ;Taupe du Jour ;Vanilla Ice ;Wisteria ,#daaaa0;#9a6c5f;#d6c4ac;#ad95a5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/255/original/data?1514063286,cargo cosmetics,pencil,,"Stay in line!
Cargo Cosmetics Swimmables Eye Pencil is an ultra creamy, extreme wear, waterproof eyeliner with the feel of a 
liquid and versatility of a pencil. Locks comfortably into place for up 
to 14 hours. Creamy, transfer-resistant formula glides on effortlessly 
to create a variety of looks. Allows for ample blending time before 
setting. Concentrated pigments provide rich color payoff. Stays put 
through sun, sweat, swim and tears.   

Features:
 Moisturizing Waterproof PigmentsAvocado and sunflower oil provide a creamy, cushiony texture Durable, budge-proof waxes lock pigments into place for up to 14 hoursLiner tip offers versatile application—from delicate lines to thicker, fuller Ingredients: Isododecane, Synthetic Wax, Hydrogenated Polydicycolpentadiene, 
PEG/PPG-18/18 Dimethicone, Polybutene, Glyceryl 
Tribehenate/Isostearate/Eicosandioate, Nylon-12, Polyethylene, 
Perfluorononyl Dimethicone, Polyglyceryl-4 
Diisostearate/Polyhydroxystearate, Sebacate, Synthetic Beeswax, 
Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl, Hydroxyhydrocinnamate, 
Persea Gratissima (Avocado) Oil, Copernicia Cerifera (Carnauba) Wax, 
Helianthus Annuus (Sunflower) Seed Oil, Phytosterols, Olea Europaea 
Fruit Oil, Sorbitan Oleat, Ascorbyl Palmitate, Tocopheryl Acetate. May Contain (+/-):
  Iron Oxides (CI 77491, CI 77492, CI 77499), Mica (CI 77019), Titanium 
Dioxide (CI 77891), Ferric Ferrocyanide (CI 77510), Carmine (CI 75470)",255,Cargo Cosmetics Swimmables Eye Pencil,19.0,,http://makeup-api.herokuapp.com/api/v1/products/255.json,https://well.ca/products/cargo-cosmetics-swimmables-eye_87606.html,eyeliner,https://well.ca,Loch Ness (Navy) ;Pebble Beach (Brown) ;Pfeiffer Beach (Egg Plant) ;Secret Beach (Nude) ;Lake Geneva ;Lake Como ,#4E5768;#312414;#53484C;#BEAC9E;#5B7E84;#3F4B97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/254/original/open-uri20171223-4-tjb63?1514063317,pacifica,,,"The Pacifica Magical Multi-Pencil Prime & Line Lips, Eyes & Face is a multi-use pencil for priming, lining and covering. Use as a natural eyeliner to brighten, over blemishes as a primer (before applying your concealer), or on your lips as a line and prime to make any color pop! Our Magical Multi-Pencil is waterproof and made with rich mineral color to give you natural results that last.Features:Jojoba Oil - Helps keep skin around the lips and eyes moisturizedShea Butter - Helps protects and moisturizes skinVitamin E - Provides anti-aging benefits in addition to helping reduce the appearance of fine linesVitamin C Antioxidant - natural preservative that helps fight free radicals Ingredients: titanium dioxide CI 77891, hydrogenated simmondsia chinensis seed oil, simmondsia chinensis seed oil, caprylic / capric triglycerides, hydrogenated vegetable oil, mica, butyrospermum parkii butter, canola oil, sclerocarya birrea seed oil, iron oxide CI 77492, euphorbia cerifera cera, glyceryl caprylate, copernicia cerifera cera, iron oxide CI 77491, iron oxide CI 77499, tocopherol, ascorbyl palmitate",254,Pacifica Magical Multi-Pencil Prime & Line,16.0,,http://makeup-api.herokuapp.com/api/v1/products/254.json,https://well.ca/products/pacifica-magical-multi-pencil-prime_110265.html?cat=477,lip_liner,https://well.ca,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
